,uuid,id,sex,weight,predicted_weight,area,width,height,MA,ma,eccentricity,perimeter,% area,symmetry,centroid_x,centroid_y,orientation,center distance,x,y
364,5ff5afc30bf0400d992e32888eecec14,TA0438,1,13.9,26.80000000000005,229578.91096328892,586,189,665.843505859375,156.31979370117188,0.9720510526206848,1492.2884466648102,57.843020249035284,0.2749512763550625,240.1352105263158,375.0298947368421,-1.5110325137345069,48.97029192654657,78,157
150,5046b968422343dc91f3bd4f65027c81,0236,0,25.5,20.400000000000002,289815.2934900511,486,298,484.3824768066406,297.25738525390625,0.7895523655754725,1627.1900293827055,57.19362664743296,0.4143750710792676,284.8449985612148,481.54754631781657,-1.5666551346644602,72.95748065247729,259,145
1578,df8c6b2ff9004fb5bfafd81d230e6bcd,TA0432,0,14.3,26.80000000000005,173769.19945682242,430,410,521.2864379882811,214.35916137695312,0.911539803358654,1441.7341856956482,38.32199546485261,0.2426721979829769,225.34352032554085,406.7045495439383,-0.9169564392375342,22.670355156589828,209,20
1236,a6ab3e58bdcd46dca1dd52b6eddd502d,TA5751,1,26.8,24.5,271933.3770598891,616,298,598.1827392578125,284.8892517089844,0.8793056455355369,1740.3271124362946,55.94102855419806,0.25866814480675865,253.75084832426901,467.19966531864446,-1.5111967735099188,45.335382575643386,154,123
754,f88945cde4b9454ea160f62e448ece29,TA0438,1,13.9,26.80000000000005,185402.91717336857,493,407,603.5601196289062,178.25587463378906,0.9553919952824562,1564.7118884325027,33.887284623354695,0.17514972159497327,262.1982792547056,558.963888775801,-0.9033601007859936,136.77724545901881,332,69
268,13529460278d42d1a01ac363fc10824d,TA332,1,20.4,26.80000000000005,275044.81487535365,550,437,685.9056396484375,187.05870056152344,0.9620940613415496,1643.7657111883166,35.65399953984201,0.2348657940253251,272.0376237004286,301.8154999635025,0.9553794253894644,126.3149293691728,6,39
1739,d0915c6382e644719e3323d629e63dc3,TA5863,0,27.7,26.80000000000005,170344.8987791029,459,199,450.3909912109375,183.8731231689453,0.9128691706920866,1163.5188946723938,63.078385691451025,0.4981278328844512,283.84992973939706,541.6643140010219,1.5172466180333808,125.56953104746843,290,180
1126,29c687cd8dfc48718a2a76af7e363238,TA347,0,20.4,22.8,236344.67993111364,515,445,637.495361328125,188.724609375,0.9551753086073274,1583.1382945775986,31.90747265515613,0.1991740045195979,222.184381019086,452.2337594116617,0.916269389276598,33.384748766295964,187,31
1325,02d9af059de246a6857ef016342b6509,TA5751,1,26.8,13.9,266852.25418238284,574,346,560.1876831054689,299.59649658203125,0.8449694957824698,1705.959581375122,49.43490835151168,0.2531316895266788,259.88853509330556,477.3909473359192,-1.3333205747980852,56.97496893886427,198,118
424,485974f4cf464c8aa55f348de1f3c075,TA0440,1,16.0,20.400000000000002,229697.0476220963,656,296,674.1583862304688,202.83615112304688,0.9536641720702804,1835.5748053789137,44.71988711119146,0.2959780987780721,192.1328406555689,496.75412948343916,-1.336159673110153,87.08862325584316,172,17
1472,573b63f895a947b6abc349b1a68f490e,TA5751,1,26.8,26.80000000000005,270434.5298248389,620,307,601.1102905273438,287.2784423828125,0.8784071564259947,1749.4986853599548,54.46303286370391,0.2505899899937697,255.3990408026387,469.22902215157893,-1.4902715869648997,47.77860297695349,155,124
523,668f2b7629e040589169f4d1b06cf5ce,TA5751,1,26.8,26.80000000000005,265084.7610528073,590,340,571.7250366210938,307.7553405761719,0.8427580356617096,1755.4154250621796,51.34083382037794,0.2624797498398825,257.9670292349351,476.1451282757355,-1.4001344024312723,55.15368113210504,187,119
1492,70f0986a1baf4eca8cf21f42bf519422,TA5751,1,26.8,26.80000000000005,264524.85362816014,678,243,676.7689819335938,235.85665893554688,0.937307314318486,1760.1017167568207,59.42433661731907,0.2871808911094381,257.80203074641344,475.88068414097336,1.5082990350197247,54.849956113306895,112,142
1860,793c929effdf4933b75d436765546537,TA0440,1,16.0,17.7,194609.03069110442,637,336,714.38037109375,198.3814697265625,0.9606686386492848,1792.8885136842728,39.18904240528328,0.3034293251264014,241.24733018717853,516.4868975025187,1.2413619154344644,92.49530821742927,199,53
336,728d19000fc4403d9fb2f246c35ab3d5,TA0159,1,22.3,14.300000000000006,276716.3565237969,447,307,453.7851257324219,291.2381896972656,0.7668740984145825,1646.8641284704208,59.53676125865255,0.5090955027791814,251.8367977433762,535.1737577935234,1.3962697688143548,111.8021207435288,296,116
1326,b6986aa727814d5f838e2ee0aadb9bbd,TA5751,1,26.8,26.80000000000005,266900.0672378417,574,345,560.2484741210939,299.73583984375,0.8448487731772285,1706.5453678369522,49.510171649672785,0.25466815757443817,259.4508476208823,477.4271912926218,-1.3349995562408798,56.85771928761468,199,118
200,b8af66d3bcb245199f0cf10b542aab6c,0274,0,25.4,16.1,245724.4356767145,690,239,725.0558471679688,191.84005737304688,0.9643619310447888,1828.846883535385,48.043990214235095,0.15621759215612332,236.08284164932982,440.08113638689,1.4182112487733252,16.551346683517373,66,108
627,9c6ca4051f6e464da87c25b8a30647cb,TA5719,0,26.8,20.400000000000002,170715.60019938037,356,266,421.4720153808594,170.28729248046875,0.9147457827665588,1069.9869309663773,51.54232985060053,0.4273693700462041,289.6846833765904,326.9482004464853,-1.0867460181550566,109.03036072034078,150,159
633,8f2613f89afa4b3ea89971764a162220,TA347,0,20.4,26.80000000000005,235665.432031203,513,441,635.380615234375,188.18246459960938,0.9551343698196856,1570.9961591959,32.118241787943546,0.203744263662912,216.11604258581897,451.3202609449829,0.9201638516458752,36.288291222712175,187,27
292,1b920c42e49042b1bbda2f9ee0c6edec,TA5863,0,27.7,26.80000000000005,169880.81531946696,457,199,448.1556701660156,183.90451049804688,0.9119242629358588,1158.4478269815445,63.107903534408436,0.504178917115391,285.5265955738284,545.8264863649504,1.5160951377479963,130.0552332071738,296,182
1659,2b2d8679e9b7453481646ac531d6b5a3,TA977,0,16.8,20.4,201103.07810210894,566,357,596.22607421875,224.7752227783203,0.9262146286572064,1890.1748723983765,38.92646099535705,0.19082600153754165,234.55381837190518,505.05662215463576,1.178556901739076,81.2393801640903,241,48
1058,0aa9273ebab64d35acbb15cc80d35b0d,CG1741,0,27.2,17.700000000000024,281657.0618428873,737,239,813.8673095703125,192.44091796875,0.9716430618677754,1950.846883535385,54.47575353068528,0.021511960160013062,280.68683760007127,341.73867178609237,-1.4903797658934814,91.7733342175754,4,155
1301,1c247b0440914d19ae10faa3a08a6b8a,TA332,1,20.4,16.1,233038.75746793003,564,310,608.4384155273438,200.58523559570312,0.9440954589337448,1669.096664428711,39.80291087167296,0.3044734618215522,251.66104836907218,462.10765043846396,1.2504916416166214,39.85188917737772,158,92
1475,cd7e034da1bd401b8e5f7826a446c6c5,TA5751,1,26.8,26.80000000000005,272818.62547603715,577,345,563.3491821289062,304.8879089355469,0.8408900991238517,1728.060086607933,50.079109302280294,0.26159295109970176,257.9987585000423,474.55397232959945,-1.3535898836636302,53.66245825383656,195,119
95,65596c4ef809462a9429c2c5f1f4e205,0271,1,20.5,20.4,246339.65617993308,543,190,571.5381469726562,172.0462188720703,0.9536168294152266,1398.3717069625854,60.62522686025408,0.3356765735302841,274.47966011835683,396.01372709166196,1.4701331602674144,44.40808972673082,106,183
757,abd83fe8b8df42feb919576f3d907f6e,TA5751,1,26.8,20.4,268305.746295801,574,349,561.0525512695311,303.4783020019531,0.8410812050104433,1719.6164355278015,49.454146876141756,0.2549750149128211,258.06984870557096,475.53192036333513,-1.3331246597819562,54.60822510002809,198,116
967,87b2182e1b88458b990ab5cf581ccfe6,TA347,0,20.4,26.8,233548.30935116467,513,443,635.5176391601562,187.9854431152344,0.9552502226811286,1574.3098675012589,32.07491006738613,0.20339336987731665,220.06813197892774,451.54470294658836,0.9151717755779094,33.999853282407514,188,30
1219,c590f3d7c1ee4f19bb6f4b8be77e9679,TA433,0,17.7,23.6,225719.8567255571,589,315,671.2861938476562,157.0453338623047,0.9722493718951362,1586.7047481536865,33.81984372696447,0.2650744550751745,238.4434693396553,413.26754842019164,-1.1981460303338516,10.844736262792427,88,89
589,39281618050d45cfb60a19c1b129ae36,TA5751,1,26.8,26.80000000000005,262772.66128819715,684,242,678.2943725585938,242.81982421875,0.9337269903202948,1768.4864927530289,59.57049566550013,0.2822592172595508,249.19637893332344,464.5575590230162,1.5325238556650418,41.58712516381385,98,132
373,7862cacc6e18417b980fa45d936bcf29,TA332,1,20.4,16.0,167096.22200113136,357,264,405.4476623535156,160.45098876953125,0.918363516825776,994.2123266458512,50.58257371288894,0.4707338991512731,290.71303471791686,540.4445327030378,0.9632209234929164,127.00842919558323,349,161
673,2628d1ee15714a55afdce663abb773d3,TA0477,1,16.1,25.5,202228.31509950012,458,341,454.1938171386719,308.9287109375,0.733055020191335,1642.2266072034836,55.512927386861676,0.4889159781479976,225.0634417827053,457.4188279548604,-1.2584044257627789,36.60490176540834,242,58
1281,be5f79e5059c434db38a8d678b0e4555,TA0159,1,22.3,26.80000000000005,228383.20115749672,400,264,439.2000732421875,178.4206085205078,0.9137664452578192,1078.2123266458514,55.61565895178043,0.4847192375203006,261.8318567087798,470.7233168079322,-1.0884671712324605,51.572262902524365,280,133
1390,201c1650faca484896dae302f4708f42,TA0154,1,22.9,22.8,312356.261763135,593,293,670.6194458007812,188.7612762451172,0.9595691443221456,1665.4326699972153,45.396447768909795,0.35913391180097026,274.6443119666245,407.18563423445585,1.2589530707890235,38.50910603660261,94,122
112,6a8c6878235241488248c620ae31b68d,0234,1,24.6,26.80000000000005,257015.896875826,546,161,587.4967651367188,154.47509765625,0.9648127909776829,1367.9869309663773,66.28932077739933,0.29211571185479296,251.00300852415177,415.98400012155645,-1.554004125291318,13.613318869172302,134,170
25,0a90bcb9a8234ac08be13c9881555563,0272,1,22.3,16.1,238236.02467257626,620,340,585.1795043945312,283.15460205078125,0.8751363017562643,1912.3931277990341,38.06520540391508,0.1313776120116674,248.15255219073657,411.1431914548529,-1.2506010884752186,15.223719426909096,91,116
64,2134c22ece484bc2bcc5c0228af19cb0,0268,1,24.5,26.80000000000005,294805.3687518609,564,311,591.056396484375,224.99366760253903,0.9247135817587876,1789.4570552110672,46.04489592259547,0.2856976106266998,292.3231614730878,388.013269121813,-1.2999408265888592,63.504000077458684,101,106
559,de6cd1423e104e18b7b6d2d6e032a717,TA5751,1,26.8,27.20000000000001,259659.9564529155,682,243,676.0172729492188,245.27040100097656,0.93186050137353,1773.3149198293686,60.002563445270454,0.2870176629154178,246.10754147674643,464.8441446481469,1.5323454003991517,41.29825922395432,100,128
1837,22c4d8ab4c414d65a6da3ae2d49792f4,TA5751,1,26.8,26.80000000000005,253111.5296016404,678,241,673.3598022460938,240.52096557617188,0.9340297147865592,1754.2438521385193,59.60173513057149,0.2819794222321351,254.71263837203827,466.45506618305154,1.5319225861852113,44.93210848016877,103,138
222,21de7d3d88c940c09600c61b7a68e3fa,0234,1,24.6,14.300000000000006,255175.80745931464,512,164,530.2547607421875,150.2357635498047,0.9590232110751667,1275.602154970169,63.177824554981015,0.29465117946511793,258.40068499074573,426.16277179083573,1.5541661422410673,18.527352480802268,163,171
1623,ee74c5c3bf0f42d282f08d23ca053f7e,TA5751,1,26.8,18.900000000000002,267638.96900405927,630,291,610.299072265625,283.5114440917969,0.8855494617747905,1764.4692478179932,57.70004348771472,0.26028307093611724,247.78519428519428,466.21665301665297,-1.5556798615022065,42.92848753434834,142,116
35,dad688c78eee4a17868a469ebca2db64,0238,1,25.8,26.8,298155.8842937253,735,266,807.7747192382812,222.6718292236328,0.9612549717335506,2005.6753106117249,52.89483035948079,0.3052580800771828,253.6406866865337,417.29709720418055,1.4738457666414522,15.198593328672965,37,109
1198,5d712e3f75ae48a6af0176c3aedf9963,TA332,1,20.4,22.8,279893.216018438,602,359,698.3948974609375,184.91932678222656,0.96430950479434,1688.4864927530289,32.64941496139268,0.3694845763373682,196.82420948848565,425.05426183713234,-1.2190945213062083,43.1886600199104,163,24
254,0e302e469411421eac735bdbb31f14a9,TA0427,0,18.9,22.900000000000002,222729.98544755974,468,381,507.9643249511719,265.03622436523443,0.8530914047497966,1541.9423364400864,43.75950572843481,0.3066421632974534,250.11022443890275,466.5979121962537,0.954644268475806,43.781260393971245,194,86
246,9ae3e05a6be2450b9db039847acf8a91,0234,1,24.6,26.80000000000005,278518.4629979715,575,213,626.087158203125,179.3672332763672,0.9580834599047416,1556.6559777259827,53.41289922897214,0.29703134731160474,235.23290816665119,418.4728641015091,-1.536847979887812,7.298931140103158,130,138
1069,71536f94fbb247c892db3bf6718680a9,TA433,0,17.7,16.10000000000001,226695.41437963615,581,315,666.5176391601562,154.89634704589844,0.9726211391771508,1563.8763210773468,33.482638888888886,0.26352768610194355,243.0471648866378,411.25028569816163,-1.1897075978830491,13.108792035304404,91,94
90,8b7d5b304d78447f9c8e2c01ba68b6ee,0276,1,23.0,17.700000000000024,293755.86467780045,569,310,624.3348388671875,185.87582397460938,0.9546538078761349,1565.3321647644045,40.665280665280655,0.3125293051665801,243.43484720124744,527.7373629476838,1.174672050883657,103.79421297276352,231,71
833,2e04c5911dda4576939ac3951d57f426,TA433,0,17.7,13.9,216406.49360522468,533,424,629.2592163085938,193.5308380126953,0.951530808849634,1797.2631850242615,34.720177862920764,0.29649129404685803,218.8903688773404,436.2234998421525,-0.9353361608608964,24.393246494180765,162,24
1243,a753126b8503424fa1196876bc9f69ae,CG1741,0,27.2,18.9,281657.0618428873,737,239,813.8673095703125,192.44091796875,0.9716430618677754,1950.846883535385,54.47575353068528,0.021511960160013062,280.68683760007127,341.73867178609237,-1.4903797658934814,91.7733342175754,4,155
1024,c61b65d7d25b4d9eb546ddcd9d792853,TA5751,1,26.8,16.800000000000008,259537.85957209673,652,275,633.3251953125,268.430908203125,0.9057353361070236,1772.4692478179932,58.61998497702368,0.2634035905063942,247.24113649389994,465.95678557456984,1.5563381178537,42.57705853477581,126,120
387,f0efc5fdcc614a23a490bea3d3162e63,TA5751,1,26.8,17.7,268305.746295801,574,349,561.0525512695311,303.4783020019531,0.8410812050104433,1719.6164355278015,49.454146876141756,0.2549750149128211,258.06984870557096,475.53192036333513,-1.3331246597819562,54.60822510002809,198,116
1852,d5ecf991aae14780aa16f8ff4c132ddb,TA5751,1,26.8,17.7,273057.114419673,607,329,587.4784545898438,302.01971435546875,0.8577332738406339,1765.9423364400864,52.26665296052632,0.2521993044060483,254.21850049391446,474.3031275205496,-1.4380574173399967,52.2739934828411,172,117
1319,dad27a75d1104e6bba43fba5d9b97cdb,TA0154,1,22.9,23.9,303209.65205172985,594,273,650.4924926757812,188.89306640625,0.9569099888901302,1662.4204773902893,48.84215731939437,0.36491408292865146,283.78628432607934,410.1248737072733,1.3128748461845725,45.93210015581012,94,143
1651,5a21c4d7b83e47149f15ec92e4f44163,TA332,1,20.4,16.0,263187.8520894409,540,442,679.6201171875,182.9737091064453,0.9630760800357888,1612.8367788791656,34.13189331957073,0.2469043151969981,265.13290362845953,302.2762342357853,0.9351012300078132,124.29134320868386,9,28
1088,1f59eb05a9ad4ac5818ac212b6f37270,TA5751,1,26.8,16.0,314871.4640792423,601,340,621.5789794921875,276.02438354492193,0.895992250034428,1811.356549978256,50.5667084704529,0.28520386911649004,301.4394224335907,552.6502504475507,-1.2903589591864009,142.56819269805843,226,116
640,bb8b2caa40ce485593534be63beec9ec,TA0427,0,18.9,22.9,221122.5872284428,553,299,540.06201171875,276.10107421875,0.8594382440286717,1611.0377893447876,52.60765050167224,0.2927732491892366,221.5357447171097,481.858959611452,1.39309745772031,60.733746224577395,176,82
1802,37ceb9361f7e49a3b6cc2dda1f348ea9,TA5751,1,26.8,26.799999999999986,271452.66172487865,616,300,597.30615234375,284.9661560058594,0.8788568388321986,1739.2560447454453,55.84818740861789,0.25286697247706424,254.32631334263127,467.19385402138533,-1.5064688947266345,45.507716699610484,154,123
875,485c8333d2af42709dded3651f3b69b7,TA0440,1,16.0,25.5,193967.59327330047,635,343,717.2852783203125,198.31573486328125,0.9610193905984128,1797.6164355278015,38.81947675535389,0.30072499318615425,240.55168531049068,517.2670819872246,1.2235592780463325,93.26871361337356,201,49
1052,b48566b8beea497ca4707aef389e26ad,TA5751,1,26.8,22.300000000000008,273248.3790992938,584,342,567.2086791992188,308.0313415527344,0.8396904781196236,1747.273289680481,50.86589352428393,0.2637650610989261,258.9038411723347,475.57817414794806,-1.3875205691125592,54.933261868424616,191,120
936,881092912d6d46828c3774e76a7f7d3a,TA433,0,17.7,26.80000000000005,216128.5809243812,534,424,627.032958984375,197.9988250732422,0.9488354309220484,1809.505825638771,34.885639869552854,0.3003244130113234,219.54916179618542,440.3596339322222,-0.9367559344721192,26.189203990097102,165,25
1289,bb5be27f6ba0478cb639d0d1d0854d33,TA5751,1,26.8,16.800000000000008,271205.56458020554,578,344,563.4285278320312,306.3568115234375,0.8392558119300723,1733.1311542987823,50.484331319766184,0.26235715864640696,259.0343416370107,475.18341449709686,-1.3662947193243735,54.608132005554474,195,120
1524,189d4764ea67497089a0d73a9666409f,TA0185,0,22.8,13.5,178477.10934807805,543,234,557.3880004882811,217.06370544433597,0.9210559919878208,1497.8346909284592,55.41000327585694,0.28254006314190944,244.79406114212773,493.81662519179434,-1.462633234532853,69.98102725314884,200,118
1442,dce04f65edd34e6bbe909982edd4c55c,TA5751,1,26.8,25.5,262651.77046129486,679,241,680.5358276367188,230.7298126220703,0.94077145800156,1763.1311542987823,59.16496706285018,0.2897590420668705,260.26018826770746,481.58903493667015,1.4990558004914505,61.04893261622157,116,146
114,1bc4012c63684e658a92f9cd7424b47c,0268,1,24.5,14.3,280984.2466669164,603,294,622.637451171875,208.7784118652344,0.942106795090966,1816.58699798584,46.09672131147541,0.2453169224987375,240.89661393913258,487.32626012754463,-1.2712430748510983,63.3326072280093,186,71
216,4ba206a7f0934faebf834baa4be9ae6d,0238,1,25.8,20.4,290136.44745404413,443,310,496.861572265625,165.81251525878906,0.942672336711152,1315.0895241498947,36.901910563477784,0.25553801875406185,283.96010681194997,278.9975806018029,1.0730673344434505,151.51961134535918,81,132
463,525290cc1e9d4fc2bba2acd5eb90259d,CG1741,0,27.2,17.7,243710.37050761536,712,283,829.4795532226562,168.50546264648438,0.9791484556058074,1860.9301438331604,39.61873167431021,0.0,257.1953607488073,342.2539916371095,-1.3344753547750368,83.53496462288943,40,133
1671,2d76cb910e6e4184a7244db60e9da761,TA0432,0,14.3,26.80000000000005,197286.05701601977,445,355,504.2775268554688,210.45167541503903,0.9087536135833996,1478.160591840744,41.028229462612586,0.2586861313868613,254.15152029896385,399.9029783137988,-1.035009414106416,27.945160241394888,200,80
1270,28fe900024d34789a2b0af1c96478dc1,TA0159,1,22.3,17.7,273892.57492726424,444,334,462.5920715332031,291.0947570800781,0.7771877373908432,1662.136206626892,54.66227327087901,0.5045203869451225,249.9067848882036,534.1729816059037,1.2512168457045103,110.61749528332277,290,107
300,dde425e73fe74746b5a8836fe5228105,TA0477,1,16.1,13.5,214254.66292993078,582,299,565.4326782226562,279.29855346679693,0.8694872124580013,1671.3981801271439,51.48030821917809,0.1993795516050252,205.92659627953742,464.9461185456179,-1.4220122266680149,53.268954045010396,191,40
1527,c5be60e41f4048918107b4c8a54a0dd0,TA433,0,17.7,26.799999999999986,218888.7749330869,541,427,637.4931640625,190.47691345214844,0.9543187233095634,1809.2631850242612,34.64145220152613,0.2972719879740753,213.8713446100917,424.26404816513764,-0.930131259007192,26.12998955066945,145,16
277,b9846c30104e4a8fa2c789f718610cd8,TA332,1,20.4,18.900000000000002,236832.78277430485,580,283,624.0873413085938,173.0203094482422,0.9608014684302044,1678.0428416728973,42.28867380656652,0.32805190885770336,266.80868805590853,446.77276577721307,1.2728116996535297,35.175341027811214,145,110
1592,c6e04eb5d0934deba9bc0cab1c08fa9b,CG1741,0,27.2,26.80000000000005,236911.91256353923,612,403,757.4344482421875,141.11749267578125,0.9824910394640382,1702.7779037952425,26.336953729340912,0.23051529790660225,247.43881021661815,400.490811509861,1.0437072557866365,24.658017781317053,90,28
1054,214296bbc7dd4a58a61d069bbe2d2d6d,TA5751,1,26.8,26.80000000000005,270010.25454497983,573,345,560.1387329101561,299.0336608886719,0.8455751406980814,1701.373794913292,49.45270901621109,0.253704236674176,259.57298586435957,477.99323150007723,-1.3337447516043055,57.4314445532006,199,118
391,efcc3f0a5ce24aa2823d919cbcf4b196,TA433,0,17.7,27.20000000000001,210463.90813157012,529,422,620.4365234375,200.5707855224609,0.9463055219989818,1807.40532040596,34.48676594052406,0.3025265535576057,218.36876486016132,447.0053680417678,-0.9379757743692608,31.577797459800507,175,26
926,159d5342d75e439998d4ab87c944588c,8440,1,24.0,26.80000000000005,210170.30149510168,367,188,408.65606689453125,164.0168914794922,0.915921786376764,1042.5655771493912,63.494221171526135,0.4860578991579422,266.40686148428074,432.24284272797416,-1.3839951737761746,27.66345585222691,253,176
1684,1240b3f7ac81412f873aa3e81793af6a,TA0855,0,26.6,17.700000000000024,286751.8880375859,471,361,489.9795837402344,305.150634765625,0.7823951362493171,1619.650925397873,53.87394665679245,0.4520504047055418,154.62358090963315,384.70811472012457,1.2571421099415068,93.9839623847646,130,5
13,25996f72fe8040d9be8410d4593a00ef,0251,0,24.2,26.80000000000005,274851.43809191283,600,268,657.0164184570312,183.2881774902344,0.9602996814518414,1638.7636232376099,44.641744907610324,0.2616898992614211,266.4068748844945,377.5458756853324,-1.3666786818365209,53.43508872461936,66,136
1786,d941372b849d4e328a5378acda33a368,TA5751,1,26.8,18.900000000000002,250629.29742466364,687,241,698.0869750976562,226.98434448242188,0.9456617822321624,1734.663118004799,58.126387644329284,0.3107481189817161,261.97216799651267,490.4466482193962,1.49916144142354,69.98523577197669,116,148
1438,48dcfb40141446e1b201bd8771a78a4c,TA433,0,17.7,26.80000000000005,223566.76779436745,563,432,653.4675903320312,191.35504150390625,0.9561644614050666,1867.446950554848,34.036220871327245,0.2950710505975385,211.57525944566936,421.10318953674965,-0.9280334864821708,28.571968543329426,125,9
767,6005599d573e49349dfd26e1e4b3bec2,CG1741,0,27.2,27.20000000000001,264343.97398341674,723,254,814.925048828125,170.23052978515625,0.9779389240349712,1848.8052533864973,45.88577441782543,0.0,261.00232056656847,344.38353930185974,-1.3690210071220104,82.3400162938982,29,145
65,d2a64a1a81264b1ba6d990717b05776f,0236,0,25.5,14.3,290246.1459148725,568,323,667.74755859375,167.67872619628906,0.9679583095292928,1565.883461356163,36.23835824128222,0.2684995691512279,273.07366641719784,486.1162352576841,1.1841268275449586,70.37253791688941,193,105
1676,d0266c53127e4f03a35f4f9cc26a13e1,TA0432,0,14.3,22.3,116590.13616258348,378,203,391.1351013183594,162.57901000976562,0.9095203145982758,1016.3645666837692,58.85147977192506,0.460514293173215,302.110890167541,562.931375867321,-1.2641987701248325,152.18308012979352,373,198
1393,d0bd706862be49eab173131e4c752195,TA332,1,20.4,22.300000000000008,244877.4912876957,564,310,608.4384155273438,200.58523559570312,0.9440954589337448,1669.096664428711,39.80291087167296,0.3044734618215522,251.66104836907218,462.10765043846396,1.2504916416166214,39.85188917737772,158,92
245,6213618e82e1454983a3febb342d1a85,0277,0,26.0,24.6,160585.22402718422,417,212,425.9559326171875,173.3431854248047,0.9134499972993101,1186.305691599846,48.7747149804672,0.4690424693254634,187.39020101975038,602.3709195334935,-1.2132125629669974,185.96767429842828,357,70
1111,801f7fa973974e56b6a4b3167f62c84c,TA0477,1,16.1,26.80000000000005,69882.56978699604,323,131,343.0093688964844,115.50798797607422,0.94159452859445,859.6366448402405,63.361004161751936,0.37161084529505584,241.80064117394326,468.91400337112066,-1.4720969315490282,44.950083508914005,311,175
1823,b77e0594304f44de9a6fc859f52fd83f,TA0159,1,22.3,16.800000000000008,272968.7339049423,462,348,488.8009948730469,267.66696166992193,0.8367408664959496,1463.2316595315933,45.600883652430035,0.276446312767539,329.1788612802781,580.7736816436782,-1.0513701573884138,180.3631241561324,311,130
1749,d93544a810ad4d8e9ee1b00e344d8160,TA5751,1,26.8,25.5,250629.29742466364,687,241,698.0869750976562,226.98434448242188,0.9456617822321624,1734.663118004799,58.126387644329284,0.3107481189817161,261.97216799651267,490.4466482193962,1.49916144142354,69.98523577197669,116,148
1435,5851b3560d92473d9a7ee299dc77514b,TA5751,1,26.8,25.8,270311.706074929,575,346,562.1569213867189,302.826416015625,0.8425062121604416,1722.3027272224426,49.633270911360796,0.26007822634920946,258.8753050198916,475.90193788513216,-1.3423603774942308,55.227604472999325,198,120
518,4e8bf546a2e64e2f847615b61ee4df5e,CG1741,0,27.2,17.700000000000024,241247.7065414864,628,338,671.6397094726562,160.85833740234375,0.970896133912862,1736.108857035637,34.829294636986944,0.22126682332834866,244.7735198833202,393.8614040295829,1.1318469642143172,30.514282871214448,71,81
1091,fc6e6bd49b194d059921a92b0af27dd8,TA0477,1,16.1,13.5,69882.56978699604,323,131,343.0093688964844,115.50798797607422,0.94159452859445,859.6366448402405,63.361004161751936,0.37161084529505584,241.80064117394326,468.91400337112066,-1.4720969315490282,44.950083508914005,311,175
1077,d12fbff48b0d464bbc6a3d428885b2d0,TA5751,1,26.8,25.5,272186.1643348469,579,343,563.4935302734375,307.2935791015625,0.8382172284281599,1735.959581375122,50.67249874013513,0.2620181938440007,259.23666084095817,476.0525061450321,-1.3705559226356234,55.49335560487092,195,120
179,7e41323413fe47e8a6b8cde7f535a18f,0253,1,21.8,22.8,194846.07967349121,447,258,460.5591735839844,191.6892242431641,0.9092686256658912,1218.5554724931715,55.90742020873025,0.4880165165614434,176.99013311536666,534.2970136618403,-1.2356497664826651,127.026275028198,295,52
1552,e94a12541b2f4ef6837a6522a345a87e,CG1741,0,27.2,22.5,306090.1431258214,535,383,596.7439575195312,233.3140869140625,0.9203997902307663,1600.2438521385193,36.73228955340654,0.20374782032075053,197.806049334144,315.1969431429355,1.0459490248189771,116.6980490592465,3,25
1817,16f26e6a270f42f884e3fcba0416e784,TA5751,1,26.8,27.20000000000001,273516.0899843985,617,320,595.6734008789062,295.55279541015625,0.8682277671918871,1763.2560447454453,53.04500685700037,0.25082847141190195,254.50986758339695,471.25232820400885,-1.4619458038644428,49.42993807387472,160,120
1560,99a0f97988d548ce964aeca561a370e4,TA0154,1,22.9,14.300000000000006,308318.3114336504,593,282,662.3687133789062,186.7741241455078,0.9594205518279352,1659.047894001007,46.931324061473106,0.3558604890364206,278.3541827512603,413.27427449021303,1.2807169064589017,39.82567667006259,100,133
1641,bc791299e9b4469094f80c3cd4e7a5e5,TA332,1,20.4,24.2,218975.21731094306,430,423,547.3421630859375,188.6715087890625,0.9387111126862658,1512.2682373523712,35.47349017402444,0.2731094270462116,257.6314104372356,488.9662905500706,0.8411124573836403,67.31630962732913,249,41
48,fcca3281068d45a6a8d755b535a9d909,0238,1,25.8,27.699999999999992,309477.39377528743,514,206,510.4524230957031,201.23460388183597,0.919012696586572,1455.0651389360428,59.80650634943804,0.3068322605989182,262.20155854788953,422.178545842654,-1.5132242798754465,22.27615086146348,178,161
287,2824976e58654032adb56739e4f1ffcb,TA433,0,17.7,26.80000000000005,212791.93757734628,550,435,632.70068359375,213.18380737304688,0.9415251938600626,1875.3880754709244,33.890235062648856,0.31738114550671304,216.85851148244961,457.8396424570575,-0.9474447506085076,40.99573017314615,171,14
1734,0d4faca836f94f7e894b96e1edefe9ec,TA5751,1,26.8,26.600000000000005,262866.68101454177,625,295,604.638427734375,285.9878845214844,0.8810678356118469,1757.0550342798233,57.28949152542373,0.2602229784353908,249.4200120764108,466.41882273292833,-1.5421243811898837,43.45219384067186,146,117
1064,c4e28f8a7eac4e619ab45d7cdab529f4,8440,1,24.0,27.2,203583.57212930708,362,189,408.0939331054688,162.7344207763672,0.9170522483773368,1041.192993760109,62.21111764321641,0.4777454242928453,261.30553603341303,432.7843215999679,-1.3768096847559936,23.0453937185443,256,169
