,uuid,id,sex,area,width,height,MA,ma,% area,eccentricity,perimeter,symmetry,weight,x,y,centroid_x,centroid_y,center distance,orientation
820,63dd37a8caaf42fb9a932731be5c5292,TA0427,0,229826.91298715927,640,303,639.7762451171875,251.67022705078125,48.26320132013201,0.91937928274259,1929.9250915050507,0.1848874768334657,18.9,183,58,210.8010898343698,490.9160355478932,73.0091238702907,1.3975655895476047
821,7a299ee1728a49d39faafcfe6d41eeb4,TA5854,1,275127.7027916002,500,263,495.4148864746094,215.79103088378906,51.709148018455345,0.9001517666799224,1486.8052533864975,0.3149892008639309,24.0,258,193,340.6388749020924,520.0727173548171,139.1335694988725,1.3937344814848693
822,a5aa548b85a64b6a969d30f5e7e4fc36,TA0154,1,308378.17894362425,597,309,668.9677734375,183.3056640625,41.544390742723735,0.96172607413567,1559.6753106117249,0.3615521094956105,22.9,93,108,270.6003766436122,417.6404174466702,31.25423716847916,1.2117882985970296
823,07c71d6172bf4abbbe8709ac5529c409,TA0427,0,219565.45008617648,548,281,542.922119140625,269.1147766113281,56.591447816922994,0.8685061351796812,1587.0550342798233,0.3003872779734281,18.9,189,84,217.2795881348698,486.05820529236024,66.08659440030085,1.4446516179464068
824,898d9d69a7fd4b2da509b2038a00a3f0,TA0432,0,120694.94996602922,374,179,367.61181640625,164.3092803955078,65.20819366852886,0.8945519010678209,980.3229365348816,0.4693586698337292,14.3,254,277,366.87379599359326,436.06097373675317,127.44578140253435,1.5133608915802084
825,4a1b471931fb4083b9874caca01a5503,TA5751,1,264789.62338199985,641,284,620.9525756835938,276.5592041015625,58.26723209773461,0.8953421657927821,1770.1261019706726,0.2663346688134197,26.8,135,117,247.22001983964472,467.2173806208535,43.81632885366579,1.5699403249268031
826,d4a1dc73b05b4f50ba6396ec9c51e6c9,TA0427,0,238207.90388761414,671,315,678.0675659179688,265.87237548828125,46.499208860759495,0.9199212906985562,1985.5647007226944,0.16876221853943177,18.9,163,30,190.93510606742004,487.62121922513853,80.34315995969078,1.3987937841260556
827,8b4c1c54b26d4a7289849ebd8387f612,TA0427,0,241542.04374431135,643,312,649.8753051757812,239.00234985351562,46.54789624736016,0.9299181793194781,1931.5230705738068,0.20414325253711313,18.9,188,57,213.91045353250638,494.45529290853034,75.13063778317282,1.3775297788365333
828,c97fb2dcd5754a0b9053fc9572b39c2c,TA0185,0,218841.35169119746,545,428,677.4124755859375,162.10606384277344,28.849457871885956,0.9709452203379749,1587.4225653409958,0.3057612785703839,22.8,175,39,286.0804664272752,470.1383064983204,65.20853251445084,0.9646262976576689
829,b2cd723ceb71458c994ddbe816c586f4,TA5751,1,272323.8715928173,582,343,565.1286010742188,308.15081787109375,50.83762886597938,0.8382568562274346,1743.6164355278015,0.2650804545107908,26.8,193,120,259.10829178620173,475.89551476663974,55.30163892581437,-1.382585804052781
830,33aee7090e36406cbda52104e0001dbc,TA0477,1,178716.2782066058,441,298,431.5828552246094,283.49969482421875,47.0977165284096,0.7539920097091107,1493.5647007226944,0.2647927837791361,16.1,149,38,198.17686417254453,389.15596066999956,54.43603372098676,-1.4132931413502776
831,8e21843ad07a475092073572a01cf92e,TA0477,1,205637.11250001224,449,347,459.6967468261719,304.3974609375,57.836980733171416,0.7493535218417944,1535.959581375122,0.5767681023214614,16.1,207,60,230.71615996627852,419.56085146741134,10.29056487594892,-1.2412647435030824
832,b54e2b2d50b745e89dd2f568b6acc9ba,TA5751,1,260795.66208045915,678,243,673.96728515625,238.5872344970703,59.29721389268974,0.9352438410684275,1758.5869979858398,0.2766834631241411,26.8,108,140,257.2109338716862,471.3781455258893,50.40738951987,1.5173379618387242
833,2e04c5911dda4576939ac3951d57f426,TA433,0,216406.4936052247,533,424,629.2592163085938,193.5308380126953,34.720177862920764,0.951530808849634,1797.2631850242615,0.296491294046858,17.7,162,24,218.8903688773404,436.22349984215253,24.393246494180765,-0.9353361608608963
834,53012eefca86484791a50d6c15c88a78,TA433,0,205262.4595020127,529,422,620.4365234375,200.57078552246094,34.48676594052406,0.9463055219989818,1807.40532040596,0.30252655355760566,17.7,175,26,218.3687648601613,447.0053680417678,31.577797459800504,-0.9379757743692609
835,57ef942aa7834957845bc35be404f78f,TA5719,0,131807.36283439922,307,212,301.0746765136719,201.55276489257812,66.86988891168626,0.7428621383112401,905.7199051380157,0.7558675243393602,26.8,142,132,247.72522152764623,303.3407842394393,120.90626698233946,-1.450600045529294
836,9f6cf075f505491f96ef0fd8e772f463,TA0440,1,195422.8089800524,649,371,721.8499145507812,211.51100158691406,37.6058138938329,0.9561086301223949,1839.9423364400864,0.29427497996607244,16.0,193,16,222.59728797885066,520.8394901641486,98.3907579041004,1.1734081061759407
837,808e7ab3ae4349d1851b57b1f8fa2474,CG1741,0,238879.8565614417,651,358,722.3875732421875,155.1904754638672,32.7643208538314,0.9766514726311234,1710.4520028829575,0.23606995599379627,27.2,68,43,219.50502200929012,407.9710231279944,26.01868986715076,1.11081310664472
838,06760c8d85184070af916aece5a07223,TA5751,1,272474.12006555835,603,333,584.3796997070312,303.555908203125,52.10518861474145,0.8545009788993833,1764.285482287407,0.25766882585064405,26.8,175,117,254.69385664291283,474.0950153221273,52.20555509873106,-1.429762110638159
839,2466cc92e282499dbebe279074cdc6d2,TA0441,1,105724.09740885998,306,291,383.611572265625,143.57369995117188,44.13886235631237,0.9273204107109034,993.827550649643,0.4521863305101438,13.5,375,174,309.82194562568685,528.5510057814515,125.721982568163,0.8431992542012355
840,cdd8a28e89364f67b167169fa1dc7861,TA0440,1,195313.13039870767,593,313,655.8245849609375,204.31741333007812,41.05406543329123,0.950232128081294,1751.072279214859,0.32210239364881993,16.0,232,89,263.485581084044,517.6875497651661,96.58638361516427,1.2551440978945223
841,44596ce5e5d54b51a61c2bcb3d850bc1,TA5751,1,273603.0125710233,619,317,598.3428344726562,292.89398193359375,53.31147623354437,0.8719984517824974,1759.7413259744644,0.2538791247870927,26.8,157,121,254.92499567422843,469.77638037647876,48.148026919571755,-1.4704037167540709
842,ba01bc9443b14c6399df5428a5f70283,TA0440,1,197792.45454278486,637,341,717.8743286132812,198.01901245117188,38.93712164085679,0.9612033426143823,1800.5453678369522,0.2988297454259639,16.0,197,50,240.87958037980684,514.2100944777393,90.21438248598274,1.2287041942490535
843,3235da8158474915b55ee8cb7af5f22a,CG1741,0,252323.64543084163,635,339,680.0567016601562,163.9063262939453,35.44215422457717,0.9705204922357614,1756.694643497467,0.2282805312936069,27.2,69,79,243.0864976267799,396.2484511616288,27.92265980397677,1.1386067757367928
844,bd0102d556bb4cdea746cacd2be8ebbf,TA0477,1,188754.45486960257,442,348,435.897216796875,310.7760314941406,56.32376334154351,0.7012076165581866,1663.1555395126343,0.5593339057345564,16.1,199,65,235.6000815597756,406.24742370303426,18.289703317993343,-1.223305400887605
845,d3b7d3d933f64e369fad330174773d26,TA5751,1,271539.63642046356,620,303,601.1596069335938,285.31195068359375,55.300898995240615,0.8802001543562479,1745.8418312072754,0.25326142686238395,26.8,153,124,255.5755296639533,468.5057886518401,47.15254338670339,-1.49781132947645
846,f8dca38a5edd41cd98c6e1d00490bb21,TA5751,1,269761.2900177013,620,307,601.1102905273438,287.2784423828125,54.46303286370391,0.8784071564259947,1749.4986853599548,0.2505899899937697,26.8,155,124,255.39904080263872,469.22902215157893,47.7786029769535,-1.4902715869648995
847,48d94dee60494b2f808963f533b7aeb7,TA5751,1,303777.2803033959,662,331,722.5768432617188,174.52633666992188,39.89331570996979,0.9703925426908848,1678.2438521385193,0.3126781311044929,26.8,166,56,222.32696922166014,473.3854615712223,52.45245305507479,-1.1916008042711155
848,8efd27da4e224fbd92c78d5ef6f72d68,TA5751,1,262866.68101454177,625,295,604.638427734375,285.9878845214844,57.28949152542373,0.8810678356118469,1757.0550342798233,0.2602229784353908,26.8,146,117,249.42001207641076,466.41882273292833,43.45219384067187,-1.5421243811898837
849,7867ab0ba228469eb2ec7a2dc330d378,TA0154,1,324586.51456912654,595,324,678.9766235351562,198.8600311279297,44.30194999401842,0.9561485942872577,1703.4154250621796,0.36961623782324005,22.9,94,93,263.4020668058455,407.36866388308977,28.709895015811156,1.207880255271051
850,4290ad60955b4dadb272cc225d2c9eed,TA433,0,206052.35313674665,545,436,631.4033813476562,211.58700561523438,33.5569224353628,0.9421804647169023,1858.216502547264,0.31148913123753724,17.7,179,13,216.42296061759578,461.1644313209292,44.01217719503893,-0.9468107295938202
851,49f5defe9e3f4730b8c3d7444417c6ed,TA0432,0,188267.57927162395,460,284,498.0568542480469,193.80039978027344,44.36449487296945,0.921190028419879,1365.7930607795715,0.2558985094360411,14.3,197,140,264.4371406347705,402.2606341604771,32.707397779526396,-1.110624329369532
852,8ebbf8f246d24e769b71071219db9b22,8440,1,210078.6833041523,376,193,415.9753112792969,165.80943298339844,62.71384087843374,0.9171231280516684,1062.3645666837692,0.4766816679278346,24.0,247,165,259.8407361017439,433.41659119375663,21.9619443303497,-1.3681979218277636
853,3c4cc678971545e38426365c8cd0ef10,TA0438,1,218975.37091594207,607,279,597.8184814453125,252.22869873046875,51.968998743192294,0.9066353024654593,1674.3027272224426,0.19933584335676763,13.9,35,40,163.64297597441882,358.28865266614815,100.73914972081758,1.381968451726664
854,0116edf4b9664ee6a4e983a5a7890003,TA5751,1,272353.3095092419,582,343,565.1286010742188,308.15081787109375,50.83762886597938,0.8382568562274346,1743.6164355278015,0.2650804545107908,26.8,193,120,259.10829178620173,475.89551476663974,55.30163892581437,-1.382585804052781
855,6e0e321f79dc46c1aaea51b3c8936366,TA5751,1,262866.68101454177,625,295,604.638427734375,285.9878845214844,57.28949152542373,0.8810678356118469,1757.0550342798233,0.2602229784353908,26.8,146,117,249.42001207641076,466.41882273292833,43.45219384067187,-1.5421243811898837
856,5d56f7c3787041a8ac97ab35c07a3f25,TA5751,1,272694.5592855853,597,336,577.27587890625,306.3473205566406,51.54880683611293,0.8475738259231608,1760.971773982048,0.260576815172259,26.8,182,118,256.22816334338364,476.3243001976663,54.78307837895785,-1.415269807271152
857,09161484ffc94d24b2d52a9572d5a197,TA0440,1,194939.29833256738,603,317,666.6179809570312,205.99844360351562,40.71732899899977,0.9510554640904587,1766.8296386003494,0.321570279855332,16.0,223,79,256.7675836145884,514.3753654434423,91.91767261690192,1.2587855777104295
858,8f43e197991540cfb928c08abfb458f9,TA0441,1,101796.79521576223,288,279,373.4869079589844,140.62586975097656,44.52216074514853,0.9264078593461103,938.8569881916046,0.4601893167573702,13.5,373,178,308.93115661869246,524.4344615998604,121.813732516677,0.8664639509850377
859,db43e897934848c38db97d08925c472a,TA5751,1,263404.9989115651,657,270,640.7651977539062,264.0260314941406,59.22049308344489,0.9111621307997368,1771.7413259744644,0.27563826802581126,26.8,122,122,246.97117071264327,465.2919465222173,41.87627095024662,1.5504101924518987
860,6419365eabed4721b2258acf5a72b6ed,TA5719,0,245322.59822658208,653,407,737.2412109375,171.85853576660156,28.503460207612456,0.9724502958871547,1912.694643497467,0.21349554682888017,26.8,32,49,269.7963824225988,357.6116258237106,72.76840407240469,-1.1075008208784665
861,550d8ee265504c23b6f9722725efa93c,TA0477,1,201320.90987235977,468,337,457.3100280761719,315.44488525390625,53.45901072293324,0.7240157478003971,1649.782956123352,0.4210538381302798,16.1,243,67,232.19173389571407,462.15032526584764,38.94119075535972,-1.2937104048837016
862,8e20cf84e64d43d28bd7564d50354ccb,TA5751,1,271378.622605857,578,344,563.4285278320312,306.3568115234375,50.48433131976619,0.8392558119300723,1733.1311542987823,0.26235715864640696,26.8,195,120,259.0343416370107,475.18341449709686,54.60813200555448,-1.3662947193243735
863,ce69177be09646d497dcfd9f7d75b06e,TA0855,0,283753.5129891368,460,370,478.7905578613281,303.46923828125,51.399254753685135,0.7734768028996221,1602.5798577070236,0.4695350362955281,26.6,135,19,168.946003116197,386.1227286328975,80.51930302344033,1.1636710628540379
864,4f7ebf7a41c849e496a0cead1dc1ef72,TA5751,1,348775.65965754894,710,286,750.7310791015625,223.6782989501953,54.51561207609595,0.9545823200246957,1898.6042429208755,0.30248202670318386,26.8,93,189,341.4660203886004,461.47867365736147,108.1665580140871,1.4112874653629743
865,5bc9f9bb7c064f61b49f1982f3c689b9,TA347,0,226851.3197682692,514,434,632.3236083984375,186.96047973632812,32.29560514207349,0.955289474819349,1562.4103727340698,0.21074998032580466,20.4,180,24,209.71365187713312,444.34388825685755,36.48474574431058,0.9350377801223912
866,1e7f5d9bdd3248bc9c4121c7d6a141fa,TA0477,1,175648.3859651697,463,405,513.0368041992188,290.0752868652344,39.39081157660392,0.8248111366643371,1842.694643497467,0.22791088051274225,16.1,44,11,250.0020006915971,303.40202786148296,121.01202792184436,-1.0972275119574832
867,48ea41c7c7024be0a7aef1c35c097f2e,TA0855,0,282372.1626456644,455,375,475.9623107910156,302.64801025390625,50.53506016369743,0.7717998915080041,1603.550420165062,0.4690185195068581,26.6,135,26,176.23570663087472,385.11714580016854,74.68441242715393,1.1178083291018148
868,3cc4bb729f1b4292ba268076cdb2909b,TA5751,1,257499.81925887192,677,241,671.7374267578125,239.95790100097656,59.477387521532215,0.9340203548368787,1757.4154250621796,0.27318793973766786,26.8,106,140,256.9258774922296,468.2527101811841,47.37919044540377,1.5260161983831815
869,08799b8ef1b44b03aad780e390bf02ba,CG1741,0,241248.73121399296,632,341,675.053955078125,164.47894287109375,35.130852941585246,0.9698624644924351,1750.3514976501465,0.21980461811722912,27.2,62,75,239.3206266978331,386.41706993492954,37.5890699586951,1.1333741346203525
870,79726b769942428ab5edfad6e214248b,TA5751,1,266395.5458365755,635,289,615.384521484375,280.67620849609375,57.83805138544533,0.8899290902960313,1766.7118884325027,0.2575587486903158,26.8,139,116,247.38280104545166,467.0834084637871,43.71139252110651,-1.5634047160824167
871,6cf4184b2a6d4f17b236f877501fa7a9,TA0440,1,197838.2921766187,637,338,717.4703369140625,197.11981201171875,39.18558916024847,0.9615177542596794,1794.5453678369522,0.2977291657533646,16.0,196,52,241.20637872911536,513.5081953353694,89.51632466669248,1.2335375391885186
872,6719bc80004342dea53c5f3765e44965,CG1741,0,233896.19885015677,711,273,770.6978759765625,234.17588806152344,53.305237808549066,0.9527201578315704,1970.7291333675385,0.2391429083736776,27.2,43,144,279.6784858690369,390.75905319075065,51.7623684314648,-1.5236025080260007
873,887ba616da634472a997a3aa4ba7fbec,TA0432,0,123773.91561642122,377,172,378.5362548828125,161.36029052734375,66.72460380108082,0.9045939370023127,986.6244522333145,0.4451201657769669,14.3,266,278,364.0015237265999,449.0670222028733,126.50981577979574,1.5517235680364911
874,118ca1a339284e138fac8a5ab32b56e4,TA332,1,250111.01085170175,591,309,637.4673461914062,181.54180908203125,41.160809371671995,0.9585911038263117,1720.670258283615,0.3403715358846818,20.4,129,54,229.37827191400066,435.6557694903607,15.769529794680947,1.236667358521357
875,485c8333d2af42709dded3651f3b69b7,TA0440,1,193967.59327330047,635,343,717.2852783203125,198.31573486328125,38.81947675535389,0.9610193905984129,1797.6164355278015,0.30072499318615425,16.0,201,49,240.5516853104907,517.2670819872246,93.26871361337355,1.2235592780463325
876,40ba17308d75484daa580ffdad97493c,TA5751,1,270394.4909542368,617,301,598.9552612304688,284.73968505859375,55.43401890648953,0.8797730547944821,1743.0134041309357,0.25704534187545286,26.8,155,124,255.03656139309757,468.43243143000205,46.90777271743167,-1.501977939383639
877,11035f2ad8d34ad58f4ac153c915aff3,CG1741,0,253661.3516044243,711,237,760.691162109375,212.34429931640625,59.932799946772235,0.9602485168154605,1810.8468835353851,0.23214679303504518,27.2,70,145,267.6501155661851,428.0699286970024,27.948044840776873,-1.482484651114868
878,e1bffe4283b848d5a24b92ea445444ff,TA347,0,237653.36741636661,512,442,633.5422973632812,188.33949279785156,32.02002161760484,0.9547903253278728,1571.4814404249191,0.20392474734929206,20.4,189,30,219.2666196260269,452.65284007862505,35.367475260514624,0.915618580483493
879,4da749fa64694c469b0a77ed476544b0,TA0440,1,196680.96779780422,636,347,718.8900146484375,199.0561981201172,38.49899367513217,0.9609005232998603,1801.4154250621796,0.3052431404509644,16.0,206,45,238.2611321387756,521.495266154314,97.51077163031437,1.2114235570901537
880,4d320506da2641759c0c00719d305ab3,TA5751,1,270434.52982483886,620,307,601.1102905273438,287.2784423828125,54.46303286370391,0.8784071564259947,1749.4986853599548,0.2505899899937697,26.8,155,124,255.39904080263872,469.22902215157893,47.7786029769535,-1.4902715869648995
881,756133ca89fe4258bcd8e2cd5c53d5d1,TA0154,1,301180.57192220184,606,284,662.8118896484375,197.4284210205078,49.706391362082854,0.9546080242509637,1705.6336804628372,0.36374891398783665,22.9,85,137,287.79614555142086,404.34228053112315,51.680726236089875,1.3256947195589601
882,b3a3271acfca497888e643a0cab11f7c,TA433,0,201715.1889479329,550,434,641.8939208984375,210.07679748535156,33.41410180526783,0.9449286167918378,1847.0449296236038,0.30909467578205924,17.7,188,17,216.95420617782366,474.086834569524,55.13437775189927,-0.9493018110818244
883,22c73e0c0ee94228b8a438e2d4f6a630,TA433,0,201431.3255170088,527,425,616.951904296875,204.69137573242188,34.3285365335599,0.9433573176212343,1813.8906016349792,0.3085466266675177,17.7,181,23,217.399935935344,451.72634535777644,35.77028267466231,-0.9407193308413003
884,2f0f3e1306224c0991472c6b306c8398,TA0440,1,198065.2943438704,664,369,751.0878295898438,207.21542358398438,37.48967332978173,0.9611900553106301,1855.2560447454453,0.27734259306541387,16.0,181,17,219.78714930699317,518.1096488633899,96.25583277042661,1.1687960798912373
885,8d441de503244d938f166f8300fe7fe7,TA433,0,222784.32140666025,559,426,646.129638671875,190.5580291748047,33.874666999667,0.9555212431210078,1849.505825638771,0.30136686181672123,17.7,129,19,218.8620888972774,424.2116500731374,21.13897068307874,-0.9345874000059444
886,fa3e178c6ad548a0affcca7d2e182ca1,TA5751,1,271048.4400831602,617,320,595.6734008789062,295.55279541015625,53.045006857000374,0.8682277671918871,1763.2560447454453,0.250828471411902,26.8,160,120,254.50986758339698,471.2523282040089,49.42993807387472,-1.4619458038644428
887,7002d2a7434f4422ab2fbfaab65853ce,TA0440,1,196080.53244723156,571,304,634.836669921875,190.87936401367188,41.0007488232777,0.9537267365903561,1657.9007062911987,0.322398014580425,16.0,262,133,296.3988603633371,543.0554980611214,131.7385405599473,1.222923373346784
888,883b3362224c44cf8c777524f7e8eb92,TA5751,1,272818.62547603715,577,345,563.3491821289062,304.8879089355469,50.079109302280294,0.8408900991238517,1728.060086607933,0.26159295109970176,26.8,195,119,257.9987585000423,474.55397232959945,53.662458253836554,-1.3535898836636302
889,8d7b47a5b5094e22ba2ce03d6227f72c,TA5751,1,273352.94553219876,579,343,563.4935302734375,307.2935791015625,50.67249874013513,0.8382172284281599,1735.959581375122,0.2620181938440007,26.8,195,120,259.23666084095817,476.0525061450321,55.49335560487092,-1.3705559226356234
890,1e806faf876d42909aabb47dbc1837ca,TA5751,1,273055.4487363263,577,345,564.0684204101562,304.3363037109375,49.93779402045021,0.8419612996781485,1729.1311542987823,0.2629799238691477,26.8,196,119,258.03273596626633,474.94233086103685,54.03980606908599,-1.3508981345329807
891,6ec8fc7cf36c43bca3c4086bc0cac05b,TA5751,1,256668.84167623817,676,242,672.5946044921875,239.88755798339844,59.478717201166184,0.9342342747365724,1763.072279214859,0.2773820644558617,26.8,108,140,257.0990904875025,469.21115643425674,48.33660684846045,1.5242560433458472
892,63a9ebf9fb6d4917abee1caa811c754f,TA0427,0,215489.80949408753,579,334,603.7321166992188,243.7298126220703,49.764276328327966,0.9148891123064004,1634.6458730697632,0.3433306313608935,18.9,186,35,173.55513393292622,477.896199543477,85.55536541855024,-1.270863050786616
893,998bec2129c540538bf49fcc63e781a4,TA433,0,212791.9375773463,550,435,632.70068359375,213.18380737304688,33.890235062648856,0.9415251938600626,1875.3880754709244,0.317381145506713,17.7,171,14,216.8585114824496,457.8396424570575,40.99573017314615,-0.9474447506085076
894,f9b7c5d1221845a591a4179b3b9d7a38,TA0440,1,167566.55744228745,611,348,684.6245727539062,210.48316955566406,37.01225070106807,0.9515664341890959,1918.1677321195602,0.16577783482898253,16.0,171,45,238.68731928490263,481.5416558847024,57.55662683491183,-1.283247812617305
895,290c935dbae44ef481213fd60afbc354,TA5751,1,270254.3762558227,574,346,560.3212890625,299.2024841308594,49.35643710949453,0.8454947159648865,1705.6164355278015,0.2552211546097038,26.8,198,118,259.79369372850573,477.51442289114726,57.057723130093734,-1.3316406439124353
896,58a19ab78479415fb7567ad688d2ddec,TA5751,1,274208.0518771227,582,343,565.1286010742188,308.15081787109375,50.83762886597938,0.8382568562274346,1743.6164355278015,0.2650804545107908,26.8,193,120,259.10829178620173,475.89551476663974,55.30163892581437,-1.382585804052781
897,91c942f43c7b4674ac71a93b29ac6771,TA0185,0,228041.0861983441,551,232,559.3885498046875,210.31686401367188,55.00379667679114,0.9266292601781987,1443.8103057146072,0.30463665033885795,22.8,221,140,257.92024420341625,519.8472169903227,97.50807226635182,1.4868379368533897
898,4c9c8fbd0bd649a6a9340e329c31897f,TA5751,1,271063.1853302355,578,344,563.4285278320312,306.3568115234375,50.48433131976619,0.8392558119300723,1733.1311542987823,0.26235715864640696,26.8,195,120,259.0343416370107,475.18341449709686,54.60813200555448,-1.3662947193243735
899,bbd46a5cdfef4f5c871fe566957c6ecd,TA5751,1,271962.5082380199,584,342,567.2086791992188,308.0313415527344,50.86589352428393,0.8396904781196236,1747.273289680481,0.2637650610989261,26.8,191,120,258.9038411723347,475.57817414794806,54.933261868424616,-1.3875205691125592
900,81690ef5128b434194cbeb29e29c9143,TA5751,1,273057.114419673,607,329,587.4784545898438,302.01971435546875,52.266652960526315,0.8577332738406339,1765.9423364400864,0.2521993044060483,26.8,172,117,254.21850049391443,474.30312752054954,52.2739934828411,-1.4380574173399967
901,a44f31782c1049069acde2bc8e3c54c9,TA0432,0,181219.204724241,463,391,514.0567626953125,235.76658630371094,35.285502759456186,0.8886225730041741,1477.1311542987823,0.07696726019529006,14.3,364,47,270.3814046451914,559.8873424369748,139.24223347389437,0.9248991959696671
902,b3fde500f30247f39c8d19631143e593,TA977,0,176829.91659154056,538,380,623.0612182617188,186.86099243164062,31.05660614550222,0.9539681551459676,1567.5575604438782,0.1460564751703992,16.8,231,75,230.66034435261707,502.2226584022039,78.77825496366094,0.9998868200056706
903,0b40718ace514a14af13661efeaa5de2,TA977,0,178881.2028561036,527,392,625.46875,185.06167602539062,32.75912564232274,0.9552261169858163,1677.8418312072754,0.17250261611527007,16.8,206,61,226.23180540624554,475.49873716113825,53.30743955175011,0.9639372459376875
904,846306dfb4484a12aecb2afa79049f13,TA433,0,184710.79057046628,513,318,449.9770812988281,264.3629455566406,36.249174069451584,0.8092218900705698,1719.8763210773468,0.16729442351921603,17.7,299,25,210.03897697549004,540.6034326864082,120.39112681144293,1.2031870784484726
905,a0bab5caa35e4331bd4ec88aaf016e56,TA332,1,242728.64672908158,591,304,635.8876953125,178.7683868408203,41.29662138439517,0.959669105544675,1712.084471821785,0.33325127939366456,20.4,132,64,236.23473179765017,439.0120493987813,15.477043380021804,1.2475038083682708
906,86c59bd2fe624033b20ad218fe6972db,TA0477,1,199661.89030670671,449,347,459.6967468261719,304.3974609375,57.836980733171416,0.7493535218417944,1535.959581375122,0.5767681023214614,16.1,207,60,230.71615996627852,419.56085146741134,10.29056487594892,-1.2412647435030824
907,371787ee931b4a938b49b03c6ae32738,TA0440,1,187751.017513947,577,307,639.806640625,199.4744415283203,41.355609930957094,0.9501566138572455,1705.9007062911987,0.3233090193930643,16.0,246,111,278.79700241392146,524.5929720057165,107.81536724070786,1.2428214637180894
908,9fdfce177f4f40e288f6b844f200ed81,TA0159,1,276716.35652379686,447,307,453.7851257324219,291.2381896972656,59.53676125865255,0.7668740984145825,1646.8641284704208,0.5090955027791814,22.3,296,116,251.8367977433762,535.1737577935234,111.80212074352879,1.396269768814355
909,888f0de43c1b47e5963e888923bf9324,TA0427,0,223319.9125403411,534,328,528.0574951171875,281.8594970703125,49.27164964339174,0.8456317929181879,1630.795148730278,0.29368598412628033,18.9,185,84,231.70260431856724,484.2627326441773,60.8312725564561,1.2808053074565224
910,91c8968265ad40ceae8a858980703bce,TA0477,1,198280.227432451,456,341,453.58447265625,308.4453430175781,55.80839725576568,0.7331959546992668,1647.7413259744644,0.49450363986183155,16.1,239,55,222.2770283608607,454.41703406374063,35.20368851351366,-1.2571207198527754
911,d9537f38eb1a41b7becef726e3546968,TA0855,0,281612.03402096377,464,367,483.1098327636719,303.1075439453125,51.950989163932796,0.7786897463409986,1599.4082847833633,0.4546404263177333,26.6,134,11,160.98265461582804,385.9041937741909,87.72132764360055,1.2092063079703832
912,759984ae8db34235a06ac835b0c3a247,TA5751,1,271048.4400831602,617,320,595.6734008789062,295.55279541015625,53.045006857000374,0.8682277671918871,1763.2560447454453,0.250828471411902,26.8,160,120,254.50986758339698,471.2523282040089,49.42993807387472,-1.4619458038644428
913,ad200cf69e744d03af9317e89145b460,TA0477,1,205126.64641781937,575,350,576.3021850585938,273.86676025390625,43.87030516431925,0.8798703481419409,1687.6996958255768,0.21172879781481194,16.1,174,15,219.26072880590272,452.3427947598253,35.120241805259475,-1.234415065698748
914,f3ae92d62e684779b6b070eaccee5f9a,TA0160,1,188613.6273475898,425,205,422.2462463378906,183.35546875,65.08213041314086,0.9007980611806881,1098.4478269815445,0.527006068779501,20.2,236,87,187.14280320441264,464.64347626239413,66.67664820444445,-1.461037031988957
915,a779874f2c4d4600a5e126ca6f245a96,TA5863,0,167779.0737635729,453,197,446.3040771484375,182.4385986328125,63.22303032888282,0.9126345432923496,1148.3056915998459,0.5043899991638097,27.7,306,187,289.1562195359719,553.9056833690778,138.89499807644535,1.5119105078224455
916,34caf57bee1345a8857b31c3f014b516,TA5751,1,274343.9573152596,599,335,580.1663208007812,305.1623229980469,51.99089125150104,0.85049007023658,1762.971773982048,0.2622963045829138,26.8,179,117,255.38725503556924,475.2579792308321,53.51773586726244,-1.4223549714046757
917,5a5a80a35eab4b0dbd0ac11faee137e0,TA0432,0,189573.83415392364,449,334,493.7147216796875,208.4691162109375,42.33124699085219,0.9064812354552045,1463.373794913292,0.22683974879052857,14.3,200,98,259.8097886378233,402.04850528405444,29.56849414730854,-1.0687202166205316
918,7880a1e81b5d4a5e880914d5b6a0b5c4,TA977,0,200746.28551292422,549,368,595.1956787109375,222.32716369628906,38.329581418129756,0.9276155818054951,1889.0449296236038,0.20636446607849102,16.8,243,24,224.06575231948366,496.35486320385354,74.08863933419482,1.1230693257849016
919,5b0c1e0f03044e6eafec2983546f0a79,TA0432,0,189573.83415392364,449,334,493.7147216796875,208.4691162109375,42.33124699085219,0.9064812354552045,1463.373794913292,0.22683974879052857,14.3,200,98,259.8097886378233,402.04850528405444,29.56849414730854,-1.0687202166205316
920,90652899e0144959a20d7f514ab48a77,TA0432,0,187361.51329726606,463,284,513.7391357421875,183.02349853515625,44.68222583150907,0.9343877594350847,1358.7219930887222,0.2673285933535879,14.3,196,136,263.17527922334824,404.8496606713534,30.06374999035327,-1.1176943168719264
921,b28cfcc58a3a48988187723f35fb0766,TA0441,1,134644.0864945182,338,314,444.3761901855469,148.167236328125,44.52735660166001,0.9427757479830557,1051.9108109474182,0.4024589037060314,13.5,388,153,313.6540121452851,563.0106939617309,157.31778838014415,0.8379845797270935
922,1b8f96905d0c4302b6f293d124c90c26,TA0441,1,138158.5352164114,342,323,451.6971130371094,152.8155517578125,45.085972080354104,0.9410332064330139,1074.3960921764374,0.4042162809855463,13.5,392,148,314.0265905026098,568.412490418659,162.28032379299825,0.83324576363511
