,uuid,id,sex,weight,predicted_weight,area,width,height,MA,ma,eccentricity,perimeter,% area,symmetry,centroid_x,centroid_y,orientation,center distance,x,y
1355,25e6020dbf854627bd6074efec93be4b,TA5751,1,26.8,25.5,266900.0672378417,574,345,560.2484741210939,299.73583984375,0.8448487731772285,1706.5453678369522,49.510171649672785,0.25466815757443817,259.4508476208823,477.4271912926218,-1.3349995562408798,56.85771928761468,199,118
1473,26175bf07f204970b836e1f0721fb00a,TA5751,1,26.8,17.700000000000028,272571.61369647173,620,312,599.6432495117188,290.39727783203125,0.8749111832158054,1754.670258283615,53.692782070233726,0.2497134805072804,255.21278463648838,469.68768175582983,-1.4787339228070404,48.153848035418385,156,123
335,85b01783a0864afa92c46051ea419cff,TA0477,1,16.1,16.0,201533.34178051868,468,337,457.3100280761719,315.44488525390625,0.7240157478003971,1649.782956123352,53.45901072293324,0.4210538381302798,232.19173389571412,462.1503252658477,-1.2937104048837016,38.94119075535971,243,67
1165,d8d58e0687424c3d8f197cbef8013dc3,TA0160,1,20.2,26.799999999999965,207509.85553206,559,295,542.7724609375,246.6639709472656,0.8907712833736466,1746.2682373523712,50.360835493578854,0.2773958944281525,230.82678369648343,462.0684145046968,-1.3717595686265314,39.15803979073153,166,104
1148,1e1213ef4a254c968cd7dfc28e0b3add,TA5751,1,26.8,25.5,274102.92539032514,580,343,564.0189208984375,307.7470397949219,0.8380245832619193,1737.959581375122,51.005501522742904,0.26661949880964897,259.2258028452444,476.3153059988634,-1.3769084592964962,55.736188753797286,195,120
210,91655426598e4cbbab1da7e560a82c06,0239,1,22.8,18.9,280057.2145906044,575,341,621.8124389648438,204.9659423828125,0.944111371047524,1698.8296386003494,38.38978536114195,0.2205406238758415,189.71424158934502,456.9182594299411,-1.2208023637134569,60.10215722277912,158,32
327,a65940bff0b24733bd0407ab61bc6eb0,TA433,0,17.7,16.0,176314.34757546548,501,320,439.22845458984375,266.05242919921875,0.7956727284750221,1697.4915450811386,36.01952345309382,0.18690374422978287,214.1662116775037,542.3662249135521,1.1821411269204496,121.15258073758535,307,28
1153,b9d5d2d93f724623b48d2a5c360649f8,TA5751,1,26.8,17.7,273352.94553219876,579,343,563.4935302734375,307.2935791015625,0.8382172284281599,1735.959581375122,50.67249874013513,0.2620181938440007,259.23666084095817,476.0525061450321,-1.3705559226356234,55.49335560487092,195,120
825,4a1b471931fb4083b9874caca01a5503,TA5751,1,26.8,18.9,264789.62338199985,641,284,620.9525756835938,276.5592041015625,0.8953421657927821,1770.1261019706726,58.26723209773461,0.2663346688134197,247.22001983964475,467.2173806208535,1.5699403249268031,43.81632885366579,135,117
1108,92de982c81f84d6ba46f814c7188c87e,TA0440,1,16.0,26.799999999999965,195219.65869595067,634,343,717.7937622070312,197.79220581054688,0.9612850893577536,1791.6164355278015,38.92256902761105,0.30073282876270985,240.08543210916443,518.0842528638814,1.2171524803610585,94.08429165168884,202,49
177,41c0a76f7f1842219deda50c87f551da,0268,1,24.5,26.799999999999965,291212.7818900911,556,302,594.2177124023438,200.9251251220703,0.9410980272420084,1707.6580656766891,44.70788900355464,0.29224788474731306,279.8318137134431,440.6027156549521,-1.2115614426208658,43.15348828103733,162,108
1343,2a2ecb1d737949aa9deb4ae6e8f6699c,TA5751,1,26.8,16.10000000000001,257790.9091868238,676,242,672.5946044921875,239.88755798339844,0.9342342747365724,1763.072279214859,59.478717201166184,0.2773820644558617,257.0990904875025,469.2111564342568,1.5242560433458472,48.336606848460455,108,140
1373,21002aeaf92648ac87481a31649d3f61,TA0477,1,16.1,26.799999999999965,204581.3114346879,458,341,455.1307678222656,308.47845458984375,0.7352649193357863,1629.7413259744644,56.562608394034,0.5136483839915023,221.33870619713448,451.69598006214403,-1.258010062841088,33.39627521145948,236,54
1609,e6a49f4cca4b4175974becf420d0292c,TA5751,1,26.8,26.799999999999965,273603.01257102325,619,317,598.3428344726562,292.89398193359375,0.8719984517824974,1759.7413259744644,53.31147623354437,0.2538791247870927,254.92499567422843,469.7763803764788,-1.4704037167540709,48.14802691957176,157,121
1574,17b95efb5e5f49c78e143f27c77497a6,TA0440,1,16.0,16.0,168478.66293328535,612,369,683.748046875,215.1976776123047,0.9491804378850816,1932.694643497467,35.18615801542631,0.15885383053870433,235.3436909890657,498.13236541266673,-1.2545974568542222,74.27845458329385,186,29
1380,0a3a59914ae842828b950243c5027739,TA5751,1,26.8,26.799999999999965,260447.6503067065,674,240,680.5900268554688,230.4189453125,0.9409456585499908,1788.0184564590454,59.80650522317189,0.2897209146593662,263.2805458919142,484.81674860795647,1.4979911788245532,65.12035571362382,124,150
1535,bee4b30f8ec2484a89560df29b10998c,TA5751,1,26.8,17.700000000000028,272100.7547825737,616,298,598.1827392578125,284.8892517089844,0.8793056455355369,1740.3271124362946,55.94102855419806,0.25866814480675865,253.75084832426901,467.19966531864446,-1.5111967735099188,45.335382575643386,154,123
672,19ab883985db4144990a88fc3ecf626f,TA5751,1,26.8,16.0,267597.40173571557,576,346,563.1240844726562,304.1468811035156,0.8415967889452199,1727.474300146103,50.01560549313359,0.2587939212080147,258.37788048861006,474.8950997500354,-1.3482293915282229,54.11152991571843,196,119
1727,dd3011f677b24a1dab3279b2cbf7c289,TA5751,1,26.8,26.799999999999965,271933.3770598891,616,298,598.1827392578125,284.8892517089844,0.8793056455355369,1740.3271124362946,55.94102855419806,0.25866814480675865,253.75084832426901,467.19966531864446,-1.5111967735099188,45.335382575643386,154,123
594,48bd2fa826494fa3b6eefb455aa88e53,TA5751,1,26.8,17.700000000000028,273516.0899843985,617,320,595.6734008789062,295.55279541015625,0.8682277671918871,1763.2560447454453,53.04500685700037,0.25082847141190195,254.50986758339695,471.25232820400885,-1.4619458038644428,49.42993807387472,160,120
1659,2b2d8679e9b7453481646ac531d6b5a3,TA977,0,16.8,17.700000000000028,201103.07810210894,566,357,596.22607421875,224.7752227783203,0.9262146286572064,1890.1748723983765,38.92646099535705,0.19082600153754165,234.55381837190518,505.05662215463576,1.178556901739076,81.2393801640903,241,48
87,9a4182d256ff485b9c3cc98cf53a83f3,0274,0,25.4,26.799999999999965,254933.82680199415,682,241,719.1560668945312,192.40170288085938,0.9635472609177312,1813.3321647644045,48.54714393117658,0.16672717690460853,239.3475315819777,438.79923006581697,1.4153640334054831,14.813606096339187,71,110
948,5911fe90df394faf97fc5ba0fccfb740,TA5751,1,26.8,17.700000000000028,265101.27329854976,641,284,620.9525756835938,276.5592041015625,0.8953421657927821,1770.1261019706726,58.26723209773461,0.2663346688134197,247.22001983964475,467.2173806208535,1.5699403249268031,43.81632885366579,135,117
849,7867ab0ba228469eb2ec7a2dc330d378,TA0154,1,22.9,26.799999999999965,324586.5145691265,595,324,678.9766235351562,198.8600311279297,0.9561485942872576,1703.4154250621796,44.30194999401842,0.3696162378232401,263.4020668058455,407.36866388308977,1.207880255271051,28.709895015811163,94,93
265,0e77df0b03ea48f682c01598e2326d32,TA5751,1,26.8,17.700000000000028,269534.52188364806,574,349,561.0525512695311,303.4783020019531,0.8410812050104433,1719.6164355278015,49.454146876141756,0.2549750149128211,258.06984870557096,475.53192036333513,-1.3331246597819562,54.60822510002809,198,116
956,620bf661bb5046b0a57ace25cd7d11d4,TA5751,1,26.8,20.4,270868.5779673864,619,298,599.4642944335938,285.72015380859375,0.8791062728579221,1744.5697530508041,56.465277365045566,0.2515106601299737,252.75706460388253,465.7252253085849,-1.5224156887762903,43.63183613326173,150,121
943,417a8ec058864a1da7490373e48d4777,TA5751,1,26.8,26.799999999999965,265859.0378963503,622,296,602.2459106445312,286.521484375,0.8795778588316225,1754.8123936653135,56.97868286292724,0.2568272505164656,250.65964358470828,466.8215078826142,-1.5359829509589118,44.128330341106285,149,118
1831,6be5396434d04024a31d865966b3bb16,TA433,0,17.7,17.700000000000028,218406.93450451558,537,424,632.47802734375,191.8701934814453,0.9528751853494386,1798.4347579479218,34.76713789877689,0.2992477082502989,218.29412757747497,432.26626070179674,-0.9343108646242336,23.2266218726056,155,22
549,b8787a2604624a049ed51160c03ed80d,TA332,1,20.4,26.599999999999998,240226.46088891343,583,295,627.6912231445312,175.8009033203125,0.9599779898183236,1691.9423364400864,41.573930454891574,0.32932514678023944,251.8575545545416,445.7144859995067,1.2617391315019837,24.74106914093853,143,86
586,1429712bc63c4bc086f26fff114d08bf,CG1741,0,27.2,26.799999999999965,247011.6495496438,635,345,678.8263549804688,166.2760467529297,0.9695366312104488,1760.8367788791656,35.208946707748495,0.22736436597110754,232.17694553133342,395.48481460778834,1.1310173190942998,29.568834592724908,70,65
411,76f751655ea74e8e8181e63770f2f0f2,TA977,0,16.8,26.799999999999965,225826.63851008264,589,224,578.2953491210938,201.98629760742188,0.9370188522698372,1809.959581375122,54.69173266227519,0.2227250816774677,205.58322397910797,515.6232281367338,1.481307808705953,97.8740537929652,219,102
1196,0a64758177e74af2be664da11c72cf99,TA5751,1,26.8,17.700000000000028,261801.61320143426,682,243,676.0172729492188,245.27040100097656,0.93186050137353,1773.3149198293686,60.002563445270454,0.2870176629154178,246.10754147674643,464.8441446481469,1.5323454003991517,41.29825922395432,100,128
180,fc9a230647784f708d439ab2ca2ae6b1,0268,1,24.5,22.300000000000004,288077.50585039845,577,311,615.7017822265625,213.73953247070312,0.9378104232417552,1830.795148730278,43.14824687950825,0.21310708156824154,263.51735291037915,443.7405033100255,-1.2326807035611518,30.704288932402342,151,80
1560,99a0f97988d548ce964aeca561a370e4,TA0154,1,22.9,27.2,308318.3114336504,593,282,662.3687133789062,186.7741241455078,0.9594205518279352,1659.047894001007,46.931324061473106,0.3558604890364206,278.3541827512603,413.27427449021303,1.2807169064589017,39.82567667006259,100,133
1298,7d1e5b8d7d1c40aa83fa4c5f837ddcf4,CG1741,0,27.2,20.39999999999999,271054.90578772675,711,237,760.691162109375,212.34429931640625,0.9602485168154604,1810.846883535385,59.93279994677224,0.2321467930350452,267.6501155661851,428.0699286970024,-1.4824846511148682,27.948044840776873,70,145
1372,aacf462fb0ba4a1294f2c157ee3b0c1d,TA0427,0,18.9,18.9,236294.760942593,650,283,661.216796875,251.3179931640625,0.924951930970528,1883.6235758066175,50.00080147043109,0.16818350373470362,201.70191432108615,483.5761891607068,1.4108066607817975,70.82418853458006,173,49
769,901ed48e99384506a7183886415ae9a0,TA0427,0,18.9,26.799999999999965,234541.35025831388,646,272,647.670166015625,252.8262176513672,0.9206611924240488,1854.0255967378616,52.52949131739249,0.15973830973830974,203.55728143226972,484.4567647089402,1.4173589309310002,70.59102021984774,177,53
1791,5a50d361d2f941b2a1899cf2b53aa51a,TA977,0,16.8,26.799999999999965,198468.74609652575,570,221,566.5975341796875,197.6573181152344,0.9371787251060252,1746.261097073555,55.236888282316244,0.2237183964240816,201.17902581125944,524.8364744935981,1.4783429405955248,108.05120371962957,246,96
1307,8cdb7d79e07541159aec94bb7fb6a524,TA5751,1,26.8,26.799999999999965,269534.52188364806,574,349,561.0525512695311,303.4783020019531,0.8410812050104433,1719.6164355278015,49.454146876141756,0.2549750149128211,258.06984870557096,475.53192036333513,-1.3331246597819562,54.60822510002809,198,116
641,3000c521d0e74a14bed0ed279428072c,TA0440,1,16.0,16.0,210765.21552288454,577,307,639.806640625,199.4744415283203,0.9501566138572456,1705.9007062911987,41.355609930957094,0.3233090193930643,278.7970024139214,524.5929720057164,1.2428214637180894,107.81536724070786,246,111
912,759984ae8db34235a06ac835b0c3a247,TA5751,1,26.8,16.8,271048.4400831602,617,320,595.6734008789062,295.55279541015625,0.8682277671918871,1763.2560447454453,53.04500685700037,0.25082847141190195,254.50986758339695,471.25232820400885,-1.4619458038644428,49.42993807387472,160,120
173,e27f96ef11d74619b20e732f93eebaf6,0253,1,21.8,26.799999999999965,262342.16349837085,584,401,686.250732421875,190.6509704589844,0.9606345012716566,1711.2215548753738,34.71614769035734,0.2714389205831749,241.22989467196427,479.6166477729229,-1.0312591674481248,55.63024492487421,199,19
38,18f66da079d4471db871624cb6ab8fc2,0268,1,24.5,17.700000000000028,296378.4610523636,559,306,574.32861328125,222.7727203369141,0.9217083150231532,1741.197169661522,45.84245513215206,0.2403203943314849,298.2541755274665,381.6377386442379,-1.2779043948711843,72.02853707773586,103,117
841,44596ce5e5d54b51a61c2bcb3d850bc1,TA5751,1,26.8,18.900000000000002,273603.01257102325,619,317,598.3428344726562,292.89398193359375,0.8719984517824974,1759.7413259744644,53.31147623354437,0.2538791247870927,254.92499567422843,469.7763803764788,-1.4704037167540709,48.14802691957176,157,121
625,78dec2cb936a4e14be565e0cb7bf168e,TA0440,1,16.0,16.10000000000001,197838.2921766187,637,338,717.4703369140625,197.11981201171875,0.9615177542596794,1794.5453678369522,39.18558916024847,0.2977291657533646,241.2063787291154,513.5081953353694,1.2335375391885186,89.51632466669248,196,52
837,808e7ab3ae4349d1851b57b1f8fa2474,CG1741,0,27.2,26.799999999999965,238879.85656144173,651,358,722.3875732421875,155.1904754638672,0.9766514726311234,1710.4520028829575,32.76432085383139,0.2360699559937963,219.5050220092901,407.9710231279944,1.11081310664472,26.01868986715076,68,43
1712,b705fbd990e34aefa92eed0a534557f5,TA433,0,17.7,17.700000000000028,215918.8182119736,537,424,632.47802734375,191.8701934814453,0.9528751853494386,1798.4347579479218,34.76713789877689,0.2992477082502989,218.29412757747497,432.26626070179674,-0.9343108646242336,23.2266218726056,155,22
924,8b170b72a3ce4435ab95efefcd6020c0,TA5751,1,26.8,26.799999999999965,269862.3571264945,574,348,560.6864013671875,302.7530822753906,0.8416851258822508,1714.7880084514618,49.53950201620796,0.25657772155374464,258.1552259037582,476.2140286567962,-1.3325849990199083,55.28034927701911,198,116
543,84d92d358d9842cda1de3a2f3bed071d,TA5751,1,26.8,26.799999999999965,270394.4909542368,617,301,598.9552612304688,284.73968505859375,0.8797730547944821,1743.0134041309354,55.434018906489534,0.2570453418754529,255.0365613930976,468.43243143000205,-1.501977939383639,46.90777271743167,155,124
1472,573b63f895a947b6abc349b1a68f490e,TA5751,1,26.8,26.799999999999965,270434.5298248389,620,307,601.1102905273438,287.2784423828125,0.8784071564259947,1749.4986853599548,54.46303286370391,0.2505899899937697,255.3990408026387,469.22902215157893,-1.4902715869648997,47.77860297695349,155,124
1601,32721b6ab432444a86bf5e319abb99c3,TA977,0,16.8,26.799999999999965,168690.99344505885,566,228,564.9342651367188,196.58135986328125,0.9375048911845256,1736.8885136842728,53.68321177896157,0.2227934153604135,196.8669629104589,545.686776713057,1.4507539253706936,129.10511421079,270,87
1415,214bfc64ca894a77a113deaa63f32a51,TA0427,0,18.9,16.0,222729.33296940578,553,299,540.06201171875,276.10107421875,0.8594382440286717,1611.0377893447876,52.60765050167224,0.2927732491892366,221.5357447171097,481.858959611452,1.39309745772031,60.733746224577395,176,82
861,550d8ee265504c23b6f9722725efa93c,TA0477,1,16.1,16.0,201320.90987235977,468,337,457.3100280761719,315.44488525390625,0.7240157478003971,1649.782956123352,53.45901072293324,0.4210538381302798,232.19173389571412,462.1503252658477,-1.2937104048837016,38.94119075535971,243,67
425,5304f5f56b6e445a9b9d92a589e5aa69,TA433,0,17.7,17.7,224467.5627394381,563,432,653.4675903320312,191.35504150390625,0.9561644614050666,1867.446950554848,34.036220871327245,0.2950710505975385,211.57525944566936,421.10318953674965,-0.9280334864821708,28.571968543329426,125,9
732,b9a6e506bef74800be28e3591fa9c37f,TA5751,1,26.8,26.799999999999965,271539.6364204636,620,303,601.1596069335938,285.31195068359375,0.8802001543562479,1745.8418312072754,55.30089899524062,0.25326142686238395,255.57552966395332,468.50578865184013,-1.4978113294764501,47.152543386703385,153,124
110,1cc811a25d9f4864a2b3f498844a09d6,0272,1,22.3,16.0,240444.4983985357,626,342,589.5013427734375,283.5283203125,0.8767409055673125,1921.2215548753736,37.87315618270122,0.13124256311777666,249.2387273661964,413.86196378591416,-1.255217398828646,13.716189763378921,90,117
166,eb094c48152e42fcb20b2481a771d01a,0253,1,21.8,27.200000000000014,266228.969864253,589,392,684.8719482421875,191.0414581298828,0.96030714206687,1711.1799247264862,34.92992265928697,0.26827498012649914,248.52817531305905,472.4482446332737,-1.0560211185564636,49.193111125601746,190,29
160,be9f0a2ddae34afb872e75004bafb135,0272,1,22.3,22.900000000000002,235654.77320000308,619,341,583.96630859375,283.3039855957031,0.8744378510317474,1906.1504871845245,37.77915632754343,0.1245618895058234,255.8076137093478,410.8251649442401,-1.246426693740469,20.578069149714718,91,124
696,3eae316db92b41fa93a2b53bd76e149d,TA0440,1,16.0,26.799999999999965,155015.08106567507,610,356,685.234375,210.40234375,0.9516928526489596,1922.0672268867493,36.36371457576957,0.15756610161549187,237.20149321164752,491.3640974089051,-1.2706088716761497,67.42220153599929,181,39
1075,b92cd58a525947678c70234873cf0308,TA433,0,17.7,26.799999999999965,218406.93450451558,537,424,632.47802734375,191.8701934814453,0.9528751853494386,1798.4347579479218,34.76713789877689,0.2992477082502989,218.29412757747497,432.26626070179674,-0.9343108646242336,23.2266218726056,155,22
1844,baefb17fbfff4940a066c3d0595083b9,TA5751,1,26.8,18.9,272256.42109690234,577,345,563.3491821289062,304.8879089355469,0.8408900991238517,1728.060086607933,50.079109302280294,0.26159295109970176,257.9987585000423,474.55397232959945,-1.3535898836636302,53.66245825383656,195,119
1179,e60e314912314ff0b0e05889442703f3,TA5751,1,26.8,27.200000000000014,259607.47172649862,682,242,677.1941528320312,242.24801635742188,0.9338276916147088,1760.2438521385193,59.384569508320816,0.2819482922246614,250.5600163981776,464.8666250500797,1.5318933453322876,42.208944423114616,99,133
1646,c32a09d6edf447d0be32c81f412c419d,TA5751,1,26.8,16.0,263699.2044993749,625,295,604.638427734375,285.9878845214844,0.8810678356118469,1757.0550342798233,57.28949152542373,0.2602229784353908,249.4200120764108,466.41882273292833,-1.5421243811898837,43.45219384067186,146,117
356,3b607c1c41e94db6819027fdb0af3f5d,TA433,0,17.7,17.700000000000028,231775.834913311,604,356,704.6109008789062,168.18829345703125,0.9710941703512612,1692.9890189170835,32.044343425679735,0.2601550593068717,235.73215856784012,401.28063039514456,-1.1792261554531625,23.116752058455127,75,78
874,118ca1a339284e138fac8a5ab32b56e4,TA332,1,20.4,22.900000000000002,250111.01085170172,591,309,637.4673461914062,181.54180908203125,0.9585911038263116,1720.670258283615,41.160809371672,0.3403715358846818,229.37827191400063,435.65576949036074,1.2366673585213568,15.769529794680949,129,54
1617,2952c8a4defd4769959c4e71c3c25984,CG1741,0,27.2,17.700000000000028,254602.21019284808,635,345,678.8263549804688,166.2760467529297,0.9695366312104488,1760.8367788791656,35.208946707748495,0.22736436597110754,232.17694553133342,395.48481460778834,1.1310173190942998,29.568834592724908,70,65
702,0a4fb238f90a4c7a840512d3fadb04f9,TA433,0,17.7,20.4,213395.5588009039,545,436,631.4033813476562,211.5870056152344,0.9421804647169024,1858.216502547264,33.5569224353628,0.31148913123753724,216.42296061759575,461.16443132092917,-0.9468107295938202,44.01217719503893,179,13
619,f95f7990d21942dd8361144be4923740,TA0440,1,16.0,26.799999999999965,208234.0383241501,637,336,714.38037109375,198.3814697265625,0.9606686386492848,1792.8885136842728,39.18904240528328,0.3034293251264014,241.24733018717853,516.4868975025187,1.2413619154344644,92.49530821742927,199,53
278,35faca778d3c4b7db0f16ce5eda06e0d,TA0440,1,16.0,24.5,193967.59327330047,635,343,717.2852783203125,198.31573486328125,0.9610193905984128,1797.6164355278015,38.81947675535389,0.30072499318615425,240.55168531049068,517.2670819872246,1.2235592780463325,93.26871361337356,201,49
1842,bd6fd09ac88e4fd68960e1e071d2dd80,TA433,0,17.7,26.799999999999965,214801.10453700973,545,431,627.9682006835938,210.8431854248047,0.9419495087488522,1860.6601536273959,34.325621962165734,0.3104008601204657,217.79659018558257,453.60723465465605,-0.9453961899371864,37.007833647524336,170,18
1236,a6ab3e58bdcd46dca1dd52b6eddd502d,TA5751,1,26.8,26.800000000000008,271933.3770598891,616,298,598.1827392578125,284.8892517089844,0.8793056455355369,1740.3271124362946,55.94102855419806,0.25866814480675865,253.75084832426901,467.19966531864446,-1.5111967735099188,45.335382575643386,154,123
1141,f3bf8bcea39941e0a8eaac11a67e48da,TA0427,0,18.9,26.799999999999965,221802.71742611102,546,314,533.1837768554689,280.94766235351557,0.8499120179340897,1619.7240810394287,50.51618193868725,0.28538951364594484,226.1150275103164,484.05236631705634,1.3365857840061357,61.63667058916471,178,83
1664,414a961ee12e4105bf655322bcf5e9bc,TA5751,1,26.8,26.799999999999965,271452.66172487865,616,300,597.30615234375,284.9661560058594,0.8788568388321986,1739.2560447454453,55.84818740861789,0.25286697247706424,254.32631334263127,467.19385402138533,-1.5064688947266345,45.507716699610484,154,123
1683,4bcec982f0624661a2d9d6e92b0b2eea,TA5751,1,26.8,22.900000000000002,274102.3956680605,597,336,577.27587890625,306.3473205566406,0.8475738259231608,1760.971773982048,51.54880683611293,0.260576815172259,256.22816334338364,476.32430019766633,-1.4152698072711518,54.78307837895785,182,118
894,f9b7c5d1221845a591a4179b3b9d7a38,TA0440,1,16.0,26.799999999999965,167566.55744228745,611,348,684.6245727539062,210.4831695556641,0.951566434189096,1918.16773211956,37.01225070106807,0.16577783482898253,238.6873192849026,481.5416558847024,-1.283247812617305,57.55662683491183,171,45
1063,806236b4ec3c44b08b5a1b330068a67b,TA433,0,17.7,17.700000000000028,239533.5026141137,583,434,723.9658813476562,197.45822143554688,0.9620863028430426,1817.044929623604,34.518348623853214,0.2891144108535413,235.85554157729752,441.6097797393169,-0.9849642340344372,18.09090594980713,155,19
55,32e5dfa1b03748519b7ce76b5fb1c4ae,0268,1,24.5,26.799999999999965,286327.0581521813,570,306,595.9765625,222.934814453125,0.927401918970242,1797.1139093637466,46.090365005033036,0.28993825345486623,281.3008333048345,389.5620304823137,-1.3192899956698605,53.77483218174487,101,98
965,d3b23f2da380463fb7a81a30782f858e,TA977,0,16.8,26.799999999999965,206588.63726178068,597,330,605.6397094726562,228.8036956787109,0.9258919355649586,1941.9494767189026,41.34785875281743,0.20688910743841304,250.6412259124981,526.4765507513318,1.277889870416138,103.02756496594058,242,86
1627,83b9cf9e4b7943db9cee80efac498576,TA0154,1,22.9,24.5,312356.261763135,593,293,670.6194458007812,188.7612762451172,0.9595691443221456,1665.4326699972153,45.396447768909795,0.35913391180097026,274.6443119666245,407.18563423445585,1.2589530707890235,38.50910603660261,94,122
989,195b426d47ff4409be991944c71c4407,TA5751,1,26.8,26.799999999999965,275271.31102794386,607,329,587.4784545898438,302.01971435546875,0.8577332738406339,1765.9423364400864,52.26665296052632,0.2521993044060483,254.21850049391446,474.3031275205496,-1.4380574173399967,52.2739934828411,172,117
526,7b6582f6015e4cab9b4eff05507b9bf2,TA5751,1,26.8,26.799999999999965,267370.5409851974,573,345,560.1387329101561,299.0336608886719,0.8455751406980814,1701.373794913292,49.45270901621109,0.253704236674176,259.57298586435957,477.99323150007723,-1.3337447516043055,57.4314445532006,199,118
1397,f18fbfaca687428da99345225314ea29,TA977,0,16.8,26.799999999999965,182369.66669744955,536,384,625.6659545898438,184.1189117431641,0.9557202647599892,1680.9128988981247,32.059845939376615,0.14677025404666952,234.39448881789139,500.8267305644303,0.9850549769040448,77.03095666569581,228,73
853,3c4cc678971545e38426365c8cd0ef10,TA0438,1,13.9,26.8,218975.37091594207,607,279,597.8184814453125,252.22869873046875,0.9066353024654592,1674.3027272224426,51.968998743192294,0.19933584335676766,163.64297597441882,358.28865266614815,1.381968451726664,100.73914972081758,35,40
1059,00f60183686a480489a8edee2ddb18b5,TA5751,1,26.8,18.9,271874.06915789394,576,345,563.3598022460938,302.9820861816406,0.8430643170594107,1724.4032324552536,50.02322965571205,0.2572279860632588,258.89417224301536,475.88714982420316,-1.3449565150906022,55.22015992034109,197,120
1132,6efa001dfdbe426686d506a16e04a606,CG1741,0,27.2,21.8,231659.79328694308,622,357,680.202392578125,156.71681213378906,0.9730966408043988,1738.7362736463547,32.53679249477569,0.22135927584667214,250.5674414958253,392.3054368703697,1.118556341594777,33.409821186977574,72,68
1506,7d110d2376ea4676a3b0624855472ad9,TA433,0,17.7,26.799999999999965,218888.7749330869,541,427,637.4931640625,190.47691345214844,0.9543187233095634,1809.2631850242612,34.64145220152613,0.2972719879740753,213.8713446100917,424.26404816513764,-0.930131259007192,26.12998955066945,145,16
1779,6795fab3469140ddac52806dce580c35,TA5751,1,26.8,26.799999999999965,268442.39230385603,574,347,561.5797119140625,302.5977478027344,0.8424125294320336,1717.373794913292,49.72766511372979,0.2545355073808849,258.14671689784427,475.1634891641457,-1.3348655285376003,54.28633306477929,197,117
1458,8fb9d62cc5d141e5a79c3dd34e512356,TA5751,1,26.8,26.799999999999965,274102.3956680605,597,336,577.27587890625,306.3473205566406,0.8475738259231608,1760.971773982048,51.54880683611293,0.260576815172259,256.22816334338364,476.32430019766633,-1.4152698072711518,54.78307837895785,182,118
533,09998e69da474c928041a07bdb58837b,TA0440,1,16.0,26.800000000000008,169376.94967705652,611,393,675.4397583007812,228.50314331054688,0.941037317909032,1955.1799247264864,34.19404113193958,0.16736392082249246,228.134651517496,510.8049470589535,-1.2172009510510933,87.6121300307154,196,8
1322,c7883484d7fb4041a1aeff10100ad4fb,TA5719,0,26.8,22.900000000000002,203567.84464412386,658,381,731.7097778320312,166.4331817626953,0.9737879112456768,1908.895653963089,28.505289977783647,0.2381286045383496,265.1596701552438,373.99477358661005,-1.1430084786468582,55.97795700965745,57,58
1014,2df1f744fb0d4c57957ef90d0f3fe10e,TA5751,1,26.8,25.5,269340.17268629675,575,346,560.9456176757811,301.4810485839844,0.8432946780309308,1712.4448626041412,49.585359862441656,0.2572808372102173,258.4863752130369,476.70350050745867,-1.3333596216396255,55.851634123424546,198,117
1725,28f6443365b940cab5a0107a0b3710ad,CG1741,0,27.2,22.900000000000002,264343.97398341674,723,254,814.925048828125,170.23052978515625,0.9779389240349712,1848.8052533864973,45.88577441782543,0.0,261.00232056656847,344.38353930185974,-1.3690210071220104,82.3400162938982,29,145
276,ba6ed91d797c4cdeaeaebf951c2c23e8,TA0440,1,16.0,26.799999999999965,161096.28854111905,639,316,692.6387939453125,208.15069580078125,0.9537760202256144,1819.4326699972155,43.38972196772807,0.2835811330428095,185.38618138227517,476.9634073247354,-1.337600296253184,76.07753741713509,162,10
1700,4c7ab1d384fc4283b44291b8c0590ed8,TA5751,1,26.8,24.5,296858.4884786018,585,379,613.68798828125,281.22872924804693,0.8888181283375993,1805.1555395126345,46.8129426468546,0.2851225977468522,297.56552636076606,554.5944103122273,-1.2028703578750342,142.7189189630808,233,93
1708,5f945e7938494489ad82d0eac4881c35,TA433,0,17.7,16.0,186403.23443073922,511,309,449.19091796875,255.97824096679688,0.8217382389465183,1694.7047481536865,35.78832928802589,0.1399605990341533,214.9683551777069,543.8526390364859,1.226260516319782,122.43871253210581,301,35
1209,1356f3015f28441cb26b42e67b6cc6c0,TA5751,1,26.8,26.799999999999965,273057.114419673,607,329,587.4784545898438,302.01971435546875,0.8577332738406339,1765.9423364400864,52.26665296052632,0.2521993044060483,254.21850049391446,474.3031275205496,-1.4380574173399967,52.2739934828411,172,117
1215,84dfc9e0e4f345a8af0feabf913e7ac7,TA5751,1,26.8,26.799999999999965,272463.73750661715,611,326,590.4547119140625,300.2225036621094,0.8610857095411119,1762.770763516426,52.29549085135784,0.2581341471357195,254.1654624735969,472.9678176758016,-1.4459568941023564,50.97555781962008,167,118
1366,b1f680e8bb6a4f6d898ae9da214a2415,TA0427,0,18.9,17.700000000000028,224554.53507794137,519,338,519.7984619140625,283.2929382324219,0.838432571985548,1601.3393050432205,48.29056773938101,0.2891435546212789,236.8476399101757,482.7404451587337,1.22288114978235,58.824971496653674,190,86
